5.212557277833196334e-01,5.299818020068881586e-01,3.903900512635187781e-01,6.098869109222360141e-01,4.981827039690486236e-01,1.763505144575291395e-01,5.626650585489261225e-01,6.925656665778098242e-01,2.937232587241579429e-01,2.562904716244761572e-01,9.470241135237655872e-02,9.014747640250334593e-01,2.206238348219984324e-01,3.531701608613656562e-01,1.300565688528996233e-01,6.415870301792973018e-01,1.203460650285953504e-01,4.446306100722383636e-01,6.626731330044969281e-01,4.196241277351259180e-01,2.237969376889629158e-01,2.828061327727657837e-01,3.568692119060549173e-01,5.057550069616830735e-01,4.660393018938447929e-01
2.307238773980168078e-01,5.364992626530802333e-01,8.492819755280133220e-01,6.934859774803089350e-01,1.674270899098609933e-01,2.699512775309445001e-01,1.326981407836530513e-01,4.340634866630904698e-01,2.489918412532582392e-01,7.868350506848703629e-01,8.957046925070359933e-01,5.496100683690129385e-01,8.283532479321291664e-01,4.530584475980560244e-01,7.630083581625032307e-01,5.374715994513920014e-01,5.063143543433715754e-01,4.569109424168833478e-01,8.028114254180229725e-02,1.476150243286613595e-01,2.710140094765312035e-01,2.030954211515166863e-01,4.947790436997043795e-01,5.036156596031964305e-01,2.598724074420860619e-01
2.921967817873548645e-01,2.264203178231305458e-01,1.880649196191931383e-01,1.946390806126218065e-01,7.296052329143122295e-01,9.027303144093932197e-01,9.388649957652246414e-01,2.589294004101224678e-01,5.035877038985259180e-02,3.872964886375177551e-01,3.975987826503681877e-01,8.254875311259988191e-01,9.912378216632333761e-02,4.860967836339344927e-01,2.766952545694526533e-01,8.469674934966362478e-01,3.408843730176225328e-01,1.360838806080558738e-01,5.938155788768026966e-01,1.443999347571920389e-01,1.119455312054979945e-01,7.534650417293226043e-01,6.936666610709807390e-01,2.682801957721132613e-01,8.885546307140761435e-01
4.702300430286028288e-01,1.712657854629491272e-01,2.317077728699582506e-01,6.221242467652321473e-03,1.648989323450468225e-01,9.158854151851858472e-02,6.872620391923244254e-01,8.050070184913361571e-01,5.773299651558135848e-01,8.115505554055162385e-01,5.110070858066650956e-02,2.988152616381534177e-02,4.602854076507800762e-02,3.445352884481058808e-01,5.987621862873271361e-02,2.915153265736467603e-01,4.266980176748448317e-01,3.708569636637648603e-01,5.086720624055344198e-01,7.822621054921969908e-01,5.390103098874251542e-01,7.329162023920859914e-01,2.800266717968626917e-01,8.799706709241876812e-01,1.651204212974081154e-01
3.476379324438811924e-01,3.070287317380747671e-01,2.814533174942267513e-01,5.841083526578148000e-01,3.263449263354382124e-01,5.009731810119012474e-01,5.293996454853512335e-01,4.992396843169988330e-01,5.758479170005614822e-01,1.354482063032756978e-01,4.208394197014273530e-01,9.631652041507242634e-01,6.006739522720043745e-01,9.537726319680789322e-01,9.231619182299655169e-02,4.375425368704499718e-02,3.259841913468117802e-01,5.806240087958264295e-01,4.678681027624144173e-01,6.465992225765829771e-01,6.564176998643432848e-01,4.648407798852434158e-01,5.522720644204258678e-01,7.117137258395130894e-01,7.919579817295098190e-01
9.012746629381240826e-02,1.954571636831146098e-01,6.754104667742356627e-01,5.160275031728858153e-01,7.625828729236994175e-02,1.078568880367365423e-01,1.119926259895369647e-01,8.315129384264929868e-02,9.084319851743167806e-01,8.096139013610816892e-01,9.765964377377430727e-01,3.657606207098219597e-01,9.905543539284078491e-03,4.203915537456857088e-01,2.638696633191636165e-01,4.101268521036761650e-01,8.178964370528610806e-01,3.598460567306491775e-01,9.656755071375577870e-02,9.037993856089622247e-01,2.506055848107157091e-01,6.505193236769157838e-02,1.806134957171293687e-01,4.026921343780630602e-01,2.497738251702186218e-04
8.920426153253583346e-01,4.073326937043272311e-01,6.165133192036277299e-01,6.354789832401122052e-01,4.001293449192322438e-01,3.789038686793372301e-01,9.154822687105071966e-01,6.557589292016464677e-01,5.868457838873800680e-01,6.625096583953736795e-01,7.817278559710261199e-01,5.218736818435284475e-01,5.511824785826269224e-02,6.035887723968200724e-01,2.268043870574918408e-01,5.601903562628207656e-02,7.214684413394439888e-01,3.676240829401422605e-01,4.766795858218846327e-01,1.700336249171549019e-01,4.716393525214421789e-01,4.651372076832867020e-01,8.959566426627842972e-01,9.436158570455561723e-01,4.603422684904232565e-01
5.808683293391292413e-02,6.991525033028880287e-01,5.948382652732953080e-01,5.324611052695669144e-01,6.907765783329431475e-01,5.821995508621679027e-01,7.188889572823663476e-01,4.831651179052343092e-01,4.265201128955496968e-01,4.670395466698357145e-01,5.540795969159333367e-01,2.254794550204328729e-01,4.416207300528248725e-01,4.928147030036781340e-01,1.796836019955392327e-01,6.327756848185258631e-01,5.528202236361445809e-02,8.022740592058325015e-01,2.296341182867933650e-02,8.403318320472197289e-01,7.210171296975866895e-01,8.395274292698529095e-01,6.356632421553499723e-01,9.481135904666853076e-01,5.246295084010470511e-01
2.502641844890546308e-01,6.326156759344816471e-01,6.816324834029829915e-01,5.447307197875398410e-01,7.263362944007263344e-01,9.444613271670139198e-01,4.654018833204776051e-01,2.972537533218226891e-01,9.172915854203655961e-02,3.668092780192970803e-01,2.121564408744608388e-01,1.378327463209250148e-01,8.134680189222132096e-01,8.839723740609578551e-01,9.380355659239478783e-01,7.474115840035363556e-01,5.578963497194598942e-01,9.229223401151359640e-01,5.177394539812139040e-01,5.428525604858401854e-01,9.703926072527844227e-01,7.567965247930086292e-01,8.775837695342744160e-01,6.005360809865734062e-02,9.972695181814986709e-01
8.948428902850718014e-01,9.595132201004419326e-02,2.784071869438753399e-01,4.336126703143935446e-01,7.388396308718728767e-01,3.685256527277867011e-01,1.843185360185715105e-01,4.895864443212323280e-01,8.951031904152119134e-01,7.753084154512697168e-01,7.760585287860939374e-01,7.395088566550949150e-01,6.389207718102067890e-01,1.189745285645931183e-01,4.485090247483080050e-01,1.901257363186837912e-01,6.201867263976480471e-01,5.325380812417497278e-01,6.862827192146430111e-01,4.830054691550480506e-01,5.130143093581321923e-01,9.776143861469138718e-01,7.309692699574519281e-01,7.740885329527120717e-01,2.352764409771577192e-01
6.965303073368140918e-01,7.531938379134721639e-01,2.020637635377134922e-01,2.119942648288403175e-01,5.041361469556624453e-01,7.020889602596669388e-01,5.289353797265917700e-01,8.682050208120282164e-01,3.641497724269409098e-01,4.016851684179534310e-01,1.864244637271422755e-01,2.186223656320042119e-01,5.308172753284667866e-01,5.072847167928251633e-02,4.065302875457240672e-01,7.029780430560322868e-01,7.462785217549431360e-01,5.135479198320194172e-01,2.763647149090160404e-01,4.333615344531394076e-02,2.199583686224944046e-01,8.539579189158508221e-01,2.218030529188749211e-01,7.109110186658418318e-01,2.821779931959308430e-01
3.210979267484556088e-01,1.037302586214320366e-01,8.927304651266342317e-01,6.501363880976340770e-02,4.272180824586446768e-01,1.313837387618139729e-01,2.861539322937807217e-01,7.588200477017328360e-01,6.277498915234837051e-01,1.720661511830251511e-01,9.511622339141386773e-01,2.482073030409266412e-01,2.220812485810852444e-01,4.047867503646079834e-01,2.471998302980610296e-01,4.004674384691001565e-01,9.434601688537116448e-01,2.190843062876979275e-03,8.107037645137090687e-01,5.604242476354261981e-01,2.356349222833942214e-02,7.538977218030968874e-01,7.580896347657508638e-01,9.309925137326279243e-01,3.364678647644870901e-01
3.751124768033681223e-01,9.897928071993536969e-01,5.880238820928914700e-01,3.383903299693017397e-01,1.468231106318910184e-01,9.769403323904334302e-01,7.329487960397456092e-01,6.405227512596063377e-01,4.232611159162802394e-01,9.426102858070507517e-01,1.234224172348021842e-01,3.120426497832835544e-01,8.784217048099247638e-01,9.438021890441823381e-01,8.296340540057013380e-01,3.877810549635425375e-01,2.699528097685274242e-01,5.530044339410462584e-01,5.959787415233265273e-01,4.829462243486517536e-01,1.582281077538697511e-01,9.768731792516138768e-02,5.239580748770075180e-01,6.166207634223822565e-01,8.341178700357261278e-01
2.810458288817584416e-01,6.647787660940323029e-01,4.917012267465677988e-01,8.299652081800991121e-01,3.408306420598961051e-02,3.440872664574988748e-01,8.268311701913955147e-02,5.668749608165035703e-02,5.522400647060793366e-01,6.696050895011359527e-01,9.634871754577821745e-01,3.547051998866622702e-01,2.007277426658650166e-01,7.066853180749299579e-02,2.573304256962315462e-01,4.710397895665777712e-01,7.288453651137407618e-01,6.982192985738563396e-01,3.005229543680865145e-01,2.567594511425048687e-01,4.392286872715549517e-01,5.892779704005516317e-01,6.382195827795089649e-02,4.683468633635901046e-02,1.489630017432386211e-02
1.315572617584416237e-01,2.761031255732454559e-01,8.104105501600887829e-01,3.109818359128968535e-01,1.750019315964306266e-01,2.700673938203926872e-01,2.592559953973188058e-01,3.869483981557535479e-01,4.417262209289449792e-01,4.418084496856518051e-01,8.071314365663699864e-01,9.755993174278427826e-01,7.185448621702013039e-01,4.948115986893770746e-01,9.858133213048470012e-02,7.723988300670047158e-01,6.299726102276087536e-01,9.348256763435510708e-01,9.088643366890842845e-01,7.437003207856259790e-01,1.663206533516559116e-02,8.017658816619699369e-02,7.057897646862644203e-01,2.497169436254563779e-01,8.377793001956813645e-01
9.020345265479358110e-01,7.833128411719014750e-02,7.974442261802572318e-01,3.792843769339957483e-01,1.480599052679107963e-01,9.882951611861225949e-01,6.276566384402270105e-01,3.071372753722618754e-01,4.635265562120177707e-01,5.487018322505196055e-01,1.491065642161629734e-01,1.444075186489779394e-02,2.407590322097170610e-01,2.255045128253334585e-01,6.777810489781486147e-01,3.522340269215645803e-01,1.765680068510724343e-01,5.067813672054813923e-01,3.109751227777203253e-01,1.212476198713957620e-01,2.170931626910356238e-01,5.504829761547073153e-01,1.014400657310351450e-01,8.974358363493684099e-02,8.187724171192505285e-01
7.156973845505737453e-01,5.027682068114417424e-01,7.696596493734729760e-01,7.069717098275897227e-01,3.274750568866532374e-01,3.481795459998977549e-01,7.276462117733976109e-01,8.018979172996152371e-01,5.145971026330029563e-01,4.353229494134471800e-01,8.272001827405490726e-01,5.676976418252543954e-01,5.976998473201461382e-01,1.206835885490512572e-01,9.119447836079890291e-01,1.079556580587632819e-01,2.076775850013423685e-02,4.792990917709393228e-01,1.847141263671803202e-03,8.907298744375179433e-01,3.871111782439504712e-01,1.386256816946672688e-01,1.468631589875308840e-01,6.554255299406004376e-01,4.014552221923174402e-01
7.216264624989180421e-01,3.485995130036354528e-01,4.808999307646776300e-01,9.143722355427097437e-02,9.816852538083481461e-01,9.436178924314606586e-01,2.953104687701499920e-01,1.231023478646692260e-01,5.242791513324429609e-02,2.283895353726816957e-01,1.455204910418939068e-01,7.503642334990667795e-01,9.030269821012907316e-01,3.939652372544476533e-01,9.048904774922917893e-01,2.254264198303739253e-01,9.286663386155732391e-01,2.771559593478596373e-01,3.678098549706331211e-01,9.489771464633045550e-01,4.341919196219081734e-01,1.229694015484290581e-01,4.232664934496255249e-01,8.557642827064892987e-02,7.461192708772133031e-01
9.118168362393320736e-01,2.578323787617750051e-01,9.535687738166395144e-01,3.888808321339045637e-01,5.272757145436329784e-01,5.999284631548102986e-01,9.394707411504215067e-01,4.305574376619812904e-01,4.271758098914389956e-01,1.143723669384333341e-02,8.900798528471280946e-01,8.087209271548232437e-01,3.157319816596859674e-02,9.665082382684565543e-01,3.440066379393882379e-01,6.521733145812217414e-01,2.489782127084783081e-02,7.963493459895065740e-01,6.784529067453104467e-02,4.587895330051600107e-01,2.282381396551520503e-01,8.177275756025822462e-01,6.701467129162904657e-01,3.851636696473698107e-01,8.962894575681804588e-01
7.797784364356294962e-01,6.922414628186985830e-01,9.369257335220274596e-01,9.552631783075415939e-03,8.128318000542471555e-01,9.687293706829264162e-01,5.017979269001380249e-01,3.042398160484215408e-01,9.319948934688832010e-01,3.192488148983391172e-01,5.533344783226246122e-02,1.508476034660979348e-01,3.140092407329972968e-01,1.690945673117555392e-01,9.149162250050892897e-01,8.533657451807036276e-01,5.384384728236285556e-01,5.263584972971818710e-01,4.692305019902688334e-01,1.873404838816745688e-01,1.893237384046790872e-01,2.506296267317055237e-01,3.282835879979898452e-01,4.103766856462428558e-01,4.963571234088992590e-01
5.423243925762306628e-01,3.633424729682098731e-01,1.400461180607174283e-01,2.300782726159901204e-01,5.497042252812135432e-01,4.508515087093393214e-01,8.520649402397131311e-01,5.606743035195371760e-01,9.644321957139757595e-01,9.854745781564611118e-02,1.368981573057854728e-01,6.309180136135235095e-01,4.886712447009744498e-02,8.364070987143396030e-01,7.789223734471301119e-01,8.086714231919778229e-01,4.708948064144191648e-02,5.493049088034746008e-01,7.472015413100742132e-01,9.507965155534160440e-01,9.676533287484589962e-02,7.955906173383329172e-01,6.422498540223902097e-01,5.371837020478620328e-01,5.242461113047105492e-01
5.475322532164694778e-02,5.252691543151959408e-01,3.654043310745874740e-01,6.012366206758344989e-01,3.266852537152263869e-01,5.248751677660934423e-01,6.114769738241897512e-01,9.504802359427141356e-01,3.876175452321855008e-01,9.424521427959597908e-02,9.840820953047622055e-01,2.281371846502701084e-01,9.864479526985426849e-01,9.370866383291529544e-01,8.754251472446124005e-01,9.868128356149996616e-01,5.558707088011813902e-01,8.817435182355776169e-01,7.104326783921771638e-01,8.170720521943377612e-01,7.223676327511506789e-01,3.091818599874444073e-01,4.118928943617580218e-01,5.759448070337281900e-01,4.349273107583936371e-01
9.272765357751786564e-01,7.352506046881835955e-01,8.146251619441648995e-01,9.771288004138135586e-01,3.774407761317467580e-01,7.729200434619842852e-02,3.098057471921720207e-01,5.258550202839734622e-01,7.653091465366703705e-01,2.682736859893427583e-01,2.409252774812578046e-01,3.920704367355747344e-01,9.674760056981759337e-01,2.188552794200006035e-01,5.354225684411805242e-01,3.008964570567319585e-01,2.494030229201302795e-01,1.349747586062223226e-01,3.883227291073276799e-02,1.064887288073005367e-01,4.553366679728938493e-01,3.623137394854032411e-01,7.516742063372721105e-01,8.299694250073205160e-01,5.245366921867122834e-01
8.683681182671058041e-01,3.581724953242977350e-01,2.647437400263218388e-01,6.843886024149512526e-01,4.220687827902457334e-01,5.194844263308266985e-01,3.324915186080489304e-01,5.818755154598055368e-01,1.066368853768692171e-01,5.153370676808192163e-01,7.758446855482952209e-01,2.899139852139387408e-01,4.402625106660199572e-01,1.030202658158390072e-01,2.388487350685373212e-01,8.506885437944733397e-01,3.974205674674375910e-01,8.860142473198456825e-01,7.362983014108952506e-01,8.330802391746883195e-03,4.950993142685395920e-01,3.317329958233018461e-01,9.196434617270080603e-01,7.044811569607916102e-01,2.656934354979847424e-01
8.543586274771068911e-01,7.557386328932048647e-01,6.594066150520253577e-01,8.664489982288048342e-02,2.413899063235777076e-01,9.927596724194190925e-01,7.573656504916428389e-01,8.482086373517082611e-01,3.276326447277059239e-01,4.714079634301121535e-01,2.842415989079506433e-01,2.831544534885305220e-01,9.752712325159759166e-01,2.430022173402530683e-01,8.933497555098595111e-01,3.174994529270142030e-01,4.044069624223985970e-01,4.083432203892718437e-01,9.272243297844718901e-01,4.016839185705469717e-01,6.031898375733708573e-01,8.472658773051831016e-01,1.882825105884919914e-01,2.083320817556789661e-01,3.306543192395603459e-01
5.384966747218135064e-01,8.225743492371170307e-01,9.764841968466093647e-01,9.104221726014931626e-01,9.838459682589724142e-01,2.632640775618082518e-01,5.139209664978263703e-01,2.824333540403526355e-01,6.966760500816429058e-01,2.627190904199068200e-01,4.587385332691836792e-01,8.621362758591543107e-01,1.376854185219296145e-01,6.849096943524579650e-02,7.143282491028135617e-01,4.949321631587765280e-01,3.610440752307395584e-01,7.249343703535060524e-02,8.050587123198258421e-01,6.974733860375258443e-01,5.987322941611646909e-01,8.611035221341403201e-01,6.910442416683502120e-01,9.285957507645036246e-01,2.858748869568816797e-01
5.127237616886902716e-01,2.684784020232277024e-01,7.082539134016520022e-01,2.401654598454093792e-01,7.847608566881644210e-01,3.083165551550688388e-01,3.040272529770724486e-01,3.231061739417991907e-01,6.846653313067839752e-01,3.211016478178732036e-01,6.763677848784696023e-01,4.559112326431662421e-01,7.736321859961358127e-01,4.363428013380687975e-02,6.464028386688036587e-02,5.619891196984201365e-01,9.750083582318382902e-01,5.920707191216735277e-01,5.378498744548698696e-01,2.469554927283859058e-01,9.310074027719370537e-01,9.472088411134950148e-01,5.823780561328507632e-01,3.146130160110429674e-01,2.472535439616860842e-01
2.282376851827891961e-01,8.814439166743266441e-01,2.705708834439932708e-01,1.888933766966313099e-01,9.329810851128220728e-01,5.340626595779346397e-01,4.389137767444465377e-01,6.818367956644617589e-01,9.225869095081046245e-01,3.141794664419244043e-01,4.079929012376922737e-01,3.546854648986275116e-01,7.305522109971339662e-01,1.423837950236883643e-01,9.978570469741016025e-01,7.703377148247192441e-01,3.960387614076162910e-01,3.020927986790790110e-01,1.016498328811878959e-01,2.564346395168736192e-01,6.266850924344257168e-01,9.461981241269714626e-01,3.434567280019393820e-01,1.132090344198920517e-01,2.352571531056465437e-01
9.784721557427579208e-01,9.661951368520228511e-01,3.474813238643928992e-01,3.303493804808801393e-01,7.457062722817074940e-01,7.171873534855389698e-01,1.718774445589379418e-01,1.110747560564062653e-02,7.402759041902664539e-01,5.500234232573842919e-01,6.072367257520551176e-01,1.967371649488948160e-01,7.310735846469745836e-01,3.691570144866799241e-01,5.400474016225874641e-01,9.199595978042014455e-01,9.404778961602419107e-01,4.955683581409193739e-01,1.199725068983629184e-01,5.197243674808643688e-01,9.523770365681561989e-01,4.447282895296070793e-01,8.267394261379105158e-01,3.114161861865577530e-01,1.362520235288554593e-01
2.080035546226678411e-01,2.225308855238676831e-01,4.085408264612504503e-01,4.976184151653291199e-01,8.676766283555454873e-01,2.716085327798193338e-01,4.405587580230059253e-01,7.039992493276800989e-01,1.096476601426619180e-01,1.185608414303473968e-01,5.605043662631224999e-01,1.428587121905907642e-01,9.407955993984384868e-02,3.974441242437953825e-03,3.693419782887736869e-01,2.736931798393235082e-01,1.220790414509548283e-01,9.984880790958213792e-01,7.055931563017099339e-01,8.884668392443133556e-01,8.003101595257313683e-01,5.292783838055733492e-01,1.056970570943586152e-01,2.419758052850584651e-02,6.826924365456551458e-01
9.591703610870402352e-01,6.119376444146308325e-01,9.923020072147249460e-01,2.064678603590140993e-01,7.935699895526594494e-01,8.323619458722959497e-01,5.716069231427201025e-02,5.004310909043403477e-01,1.289577727197643853e-01,8.042013439553713505e-01,4.190091309476245973e-01,8.084546841846420584e-01,5.101113981111252693e-01,8.413858599774672875e-01,5.024167387687508146e-01,8.288803935357018648e-01,9.293549506712378561e-01,4.442885590567654530e-01,6.714425415792096841e-01,4.167067596729863155e-01,1.781028754748784637e-01,7.089275564356219972e-01,4.254247647224266293e-01,6.460879899077607291e-01,2.772047182845616131e-01
9.982625380819094563e-01,3.349460180302791246e-01,5.626582300742584142e-01,3.166641457973402574e-01,3.047634261652908405e-01,9.335013350791501185e-01,6.842646343280227583e-01,7.122615911203070693e-01,5.620936017110043093e-01,2.275657455760727865e-01,3.243353709286705966e-01,5.002299700968734220e-01,5.855877939123242948e-01,3.517596299691099215e-01,2.113443106164230034e-01,6.971388683253013641e-01,8.342362765258465318e-01,4.271893304048531848e-01,3.483694696813125491e-01,9.327736310168518452e-01,1.665337880582640206e-01,6.829165569159351135e-01,3.312119279375582703e-01,8.889545039524460179e-01,4.040939441230663176e-01
5.159605280885125600e-01,7.431037545077042727e-01,4.778218121119569561e-01,9.076614649392233947e-01,8.448080022568624781e-01,9.033002031012271615e-01,1.679510986482379842e-02,6.747701680099071897e-02,6.966836964162392842e-01,7.105461575548511766e-01,3.828977844361647342e-01,1.729289409797822863e-01,3.786327515027870794e-01,5.144034999917890261e-02,2.659404935084714872e-01,1.925222816510498980e-01,6.428826859130289950e-01,8.289798468571708545e-01,7.018973877150681551e-01,9.026342121309609556e-01,7.625566469713067619e-01,9.598333786893871178e-01,9.877307530918200129e-01,8.611380164224119449e-01,1.204971847228715198e-01
8.991081880626877743e-01,4.257374170302109517e-01,3.875247791539542241e-01,8.898325351218471235e-01,1.072214820923531597e-01,6.140863407411936148e-01,9.984395354962039004e-02,7.426781957369888998e-01,9.259088145213789645e-01,1.974947881960354978e-01,5.343746973812529832e-01,5.856913609372207397e-01,5.001519213532302777e-01,2.005082131498875375e-01,8.954834194552474536e-01,4.694719999178813552e-01,9.036551352874391263e-01,9.134790411005992983e-01,9.829542447984471742e-01,9.698606511247509498e-01,5.061046978295707932e-01,2.767544442109605152e-01,3.095098888046037278e-01,8.045229428319744525e-01,3.778126336273451846e-01
8.491792914720084351e-01,8.904837647109162813e-01,3.658050050946155540e-01,7.768071219877958900e-01,6.976442642564271157e-01,3.754112324427034686e-01,5.532030346452687652e-02,8.999257541896061863e-01,3.480531421325105956e-02,7.454786671191543368e-01,9.734543167386862095e-01,9.909155245399003942e-02,1.763110178895814784e-01,3.239467970999487800e-02,2.757857229436603275e-01,4.764717818590932241e-01,2.643632628794888584e-01,9.515682673986538553e-01,9.509526834796864225e-01,1.468590151351096829e-01,5.779558471412555853e-01,8.660195922744947650e-01,1.349926214016861081e-01,5.728339319916020411e-02,8.838851974105164100e-01
5.591690681906120730e-01,5.526867137588803436e-01,5.118028908777083608e-02,7.389836976658037404e-02,1.813364735471416633e-01,2.711766107255805247e-01,9.122539060310888015e-01,5.325592015234613674e-01,3.009926643769398336e-01,2.511822875577874870e-01,2.029267393349754034e-02,7.766138343718494985e-01,4.420179421879202319e-01,9.167515506177441598e-01,4.680361402091883782e-01,6.385962380590001208e-01,5.766613484774107956e-01,1.525083376663660673e-02,8.096870599036860572e-01,4.554170773353201085e-01,9.707843393879247440e-01,3.550104963905579281e-01,7.342056626207522640e-01,8.905266527818285205e-01,2.762685446340041873e-01
